BankCode,Bank Name,Branch,MICR,IFSC,Address,Location,NetWorth,DefaultBank,,,,,
19590,State Bank of India,PBB TIRUPATI,517002022,SBIN0017800,PBB TIRUPATI   999999,,,0,,,,,
19583,State Bank of India,PAHUR,424002929,SBIN0018991,PAHUR   999999,,,0,,,,,
19580,State Bank of India,KALADHUNGI (KOTABAGH),263002355,SBIN0011327,KALADHUNGI (KOTABAGH)   999999,,,0,,,,,
19585,State Bank of India,KOPAR KHAIRANE,400002170,SBIN0010331,KOPAR KHAIRANE   999999,,,0,,,,,
19586,State Bank of India,"BHEL PLANT AREA, BHOPAL",462002006,SBIN0005855,"BHEL PLANT AREA, BHOPAL   999999",,,0,,,,,
19587,State Bank of India,"VAISHALI NAGAR, NAGPUR",440002052,SBIN0016099,"VAISHALI NAGAR, NAGPUR   999999",,,0,,,,,
19588,State Bank of India,MEERUT,250002050,SBIN0020874,MEERUT   999999,,,0,,,,,
19574,State Bank of India,YEOLA,423002829,SBIN0000505,YEOLA   999999,,,0,,,,,
19563,State Bank of India,"TRANSPORT NAGAR, AGRA",282002019,SBIN0005556,"TRANSPORT NAGAR, AGRA   999999",,,0,,,,,
19568,State Bank of India,DAHEJ,392002071,SBIN0007234,DAHEJ   999999,,,0,,,,,
19556,State Bank of India,DURGAPURI KOTDWARA,246002806,SBIN0017234,DURGAPURI KOTDWARA   999999,,,0,,,,,
19550,State Bank of India,DOORVANI NAGAR,560002016,SBIN0001438,DOORVANI NAGAR   999999,,,0,,,,,
19554,State Bank of India,"GANIYARI ROAD, WAIDHAN",486002102,SBIN0030521,"GANIYARI ROAD, WAIDHAN   999999",,,0,,,,,
19839,State Bank of India,RAWANWARA,480002517,SBIN0005418,RAWANWARA   999999,,,0,,,,,
19836,State Bank of India,"GOPAL KRISHNA MARKET, MEHSANA",384002004,SBIN0060237,"GOPAL KRISHNA MARKET, MEHSANA   999999",,,0,,,,,
19834,State Bank of India,PURBA SINTHEE,700002427,SBIN0014533,PURBA SINTHEE   999999,,,0,,,,,
19824,State Bank of India,POWER HOUSE BRANCH KODAMBAKKAM,600002190,SBIN0013838,POWER HOUSE BRANCH KODAMBAKKAM   999999,,,0,,,,,
19826,State Bank of India,AZAMGARH CITY,276002003,SBIN0004556,AZAMGARH CITY   999999,,,0,,,,,
19832,State Bank of India,SATYENDRA NAGAR,824002004,SBIN0017146,SATYENDRA NAGAR   999999,,,0,,,,,
19817,State Bank of India,KHANAPUR GARGOTI,416002986,SBIN0015563,KHANAPUR GARGOTI   999999,,,0,,,,,
19813,State Bank of India,ARUMBAKKAM,600002008,SBIN0006495,ARUMBAKKAM   999999,,,0,,,,,
19822,State Bank of India,"RAILTOLY, GONDIA",441002002,SBIN0008723,"RAILTOLY, GONDIA   999999",,,0,,,,,
19798,State Bank of India,JASHIPUR,757002503,SBIN0012049,JASHIPUR   999999,,,0,,,,,
19795,State Bank of India,ENUGONDA,509002005,SBIN0014787,ENUGONDA   999999,,,0,,,,,
19796,State Bank of India,THEOG,171002041,SBIN0001075,THEOG   999999,,,0,,,,,
19804,State Bank of India,VADDADI,530002205,SBIN0015332,VADDADI   999999,,,0,,,,,
19806,STATE BANK OF INDIA,IIT GANDHINAGAR,380002106,SBIN0011770,IIT GANDHINAGAR   999999,,,0,,,,,
19800,State Bank of India,AJITWAL,142002006,SBIN0011906,AJITWAL   999999,,,0,,,,,
19790,State Bank of India,MGM HOSPITAL,506002024,SBIN0020886,MGM HOSPITAL   999999,,,0,,,,,
19791,State Bank of India,POKARAN,345002005,SBIN0031173,POKARAN   999999,,,0,,,,,
19772,State Bank of India,TRIBENIGANJ,852002604,SBIN0003015,TRIBENIGANJ   999999,,,0,,,,,
19765,State Bank of India,GOINDWAL,143002814,SBIN0010743,GOINDWAL   999999,,,0,,,,,
19763,State Bank of India,MOHALI,160002104,SBIN0031859,MOHALI   999999,,,0,,,,,
19768,State Bank of India,FEROZABAD,283002111,SBIN0050318,FEROZABAD   999999,,,0,,,,,
19740,State Bank of India,"PBB VAISHALI NAGAR, JAIPUR",302002019,SBIN0004129,"PBB VAISHALI NAGAR, JAIPUR   999999",,,0,,,,,
19746,State Bank of India,AGRICO,831002008,SBIN0006548,AGRICO   999999,,,0,,,,,
19748,State Bank of India,PERSONAL BANKING BRANCH SHIVPURI,473002054,SBIN0012297,PERSONAL BANKING BRANCH SHIVPURI   999999,,,0,,,,,
19750,State Bank of India,DAMAN,396002131,SBIN0000514,DAMAN   999999,,,0,,,,,
19751,State Bank of India,MOMINPUR SAB,741002638,SBIN0009469,MOMINPUR SAB   999999,,,0,,,,,
19752,State Bank of India,VIDYADHAR NAGAR,302002014,SBIN0008249,VIDYADHAR NAGAR   999999,,,0,,,,,
19753,State Bank of India,"KOTTAKKAL, MALAPPURAM",676002102,SBIN0004364,"KOTTAKKAL, MALAPPURAM   999999",,,0,,,,,
19720,State Bank of India,AKLUJ,413002452,SBIN0000305,AKLUJ   999999,,,0,,,,,
19721,State Bank of India,"ZAKIR NAGAR, DELHI",110002155,SBIN0008079,"ZAKIR NAGAR, DELHI   999999",,,0,,,,,
19718,State Bank of India,MEDZIPHEMA  ADB,797002517,SBIN0006759,MEDZIPHEMA  ADB   999999,,,0,,,,,
19727,State Bank of India,"PANGHAT ROAD, BARMER",344002005,SBIN0031174,"PANGHAT ROAD, BARMER   999999",,,0,,,,,
19723,State Bank of India,"THATTANCHAVADY, PONDICHERRY",605002005,SBIN0006842,"THATTANCHAVADY, PONDICHERRY   999999",,,0,,,,,
19734,State Bank of India,SAHARGHAT,847002517,SBIN0014300,SAHARGHAT   999999,,,0,,,,,
19702,State Bank of India,KALKA AUC,160002033,SBIN0008742,KALKA AUC   999999,,,0,,,,,
19703,State Bank of India,MANIKCHAWK,732002202,SBIN0006664,MANIKCHAWK   999999,,,0,,,,,
19683,State Bank of India,"SECTOR 31, NOIDA",110002378,SBIN0015971,"SECTOR 31, NOIDA   999999",,,0,,,,,
19708,State Bank of India,KHANDRA,713002512,SBIN0006579,KHANDRA   999999,,,0,,,,,
19715,State Bank of India,PROJECT BHAWAN,834002025,SBIN0010401,PROJECT BHAWAN   999999,,,0,,,,,
19865,State Bank of India,SERILINGAMPALLE,500002066,SBIN0006314,SERILINGAMPALLE   999999,,,0,,,,,
19868,STATE BANK OF INDIA,R B ROAD KODANGAL ,509002509,SBIN0020192,H NO 4-87/ 7/A AMSANPALLY  CHOWDERPALLY BOMRASPET MANDAL  509338,TELANGANA,0,0,,,,,
19869,State Bank of India,REGIONAL TRANSPORT OFFICE  AHMEDABAD,380002093,SBIN0010867,REGIONAL TRANSPORT OFFICE  AHMEDABAD   999999,,,0,,,,,
19870,State Bank of India,KOTESHWARA,576002204,SBIN0041092,KOTESHWARA   999999,,,0,,,,,
19872,State Bank of India,IMAMGANJ,823002514,SBIN0012615,IMAMGANJ   999999,,,0,,,,,
19878,State Bank of India,UNA,174002103,SBIN0050234,UNA   999999,,,0,,,,,
19879,State Bank of India,HURDA,311002020,SBIN0031099,HURDA   999999,,,0,,,,,
19875,State Bank of India,MADAPPALLY,686002942,SBIN0070414,MADAPPALLY   999999,,,0,,,,,
19876,State Bank of India,PIDUGURALLA,522002522,SBIN0002783,PIDUGURALLA   999999,,,0,,,,,
19857,State Bank of India,BAGHA,174002057,SBIN0050836,BAGHA   999999,,,0,,,,,
19858,State Bank of India,SANKESHWAR,591002533,SBIN0001727,SANKESHWAR   999999,,,0,,,,,
19854,State Bank of India,JHALWA,211002057,SBIN0010891,JHALWA   999999,,,0,,,,,
19851,State Bank of India,U.E PHASE-II,141002032,SBIN0005075,U.E PHASE-II   999999,,,0,,,,,
19848,State Bank of India,MINI SECRETARIAT,147002063,SBIN0051279,MINI SECRETARIAT   999999,,,0,,,,,
19845,State Bank of India,NRI BRANCH SEAWOODS  NAVI MUMBAI,400002315,SBIN0016215,NRI BRANCH SEAWOODS  NAVI MUMBAI   999999,,,0,,,,,
19905,State Bank of India,TEHATTA,741002160,SBIN0003153,TEHATTA   999999,,,0,,,,,
19901,State Bank of India,RAMPUR KALAN,811002210,SBIN0008162,RAMPUR KALAN   999999,,,0,,,,,
19902,State Bank of India,G A ROAD  CHENNAI,600002145,SBIN0011603,G A ROAD  CHENNAI   999999,,,0,,,,,
19897,State Bank of India,KISHOREGANJ,834002034,SBIN0016001,KISHOREGANJ   999999,,,0,,,,,
19898,State Bank of India,SITAPUR,497002503,SBIN0015020,SITAPUR   999999,,,0,,,,,
19913,State Bank of India,POLO BAZAR,793002010,SBIN0007885,POLO BAZAR   999999,,,0,,,,,
19911,State Bank of India,HABRA,700002185,SBIN0001643,HABRA   999999,,,0,,,,,
19882,State Bank of India,SHIKARIPUR,577002153,SBIN0040137,SHIKARIPUR   999999,,,0,,,,,
19883,State Bank of India,PANIBHORA,788002515,SBIN0009447,PANIBHORA   999999,,,0,,,,,
19885,STATE BANK OF INDIA,"R.A.BAZAR,AMBALA",133002007,SBIN0005670,"R.A.BAZAR,AMBALA   999999",,,0,,,,,
19886,STATE BANK OF INDIA,KAPP TOWNSHIP,394002017,SBIN0007345,KAPP TOWNSHIP   999999,,,0,,,,,
19887,State Bank of India,SAIDAPUR,585002210,SBIN0020249,SAIDAPUR   999999,,,0,,,,,
19893,State Bank of India,SIMALWARA,314002008,SBIN0031853,SIMALWARA   999999,,,0,,,,,
19889,State Bank of India,KUSMUNDA,495002309,SBIN0007405,KUSMUNDA   999999,,,0,,,,,
19891,STATE BANK OF INDIA,STATION ROAD VALSAD,396002002,SBIN0001631,STATION ROAD VALSAD   999999,,,0,,,,,
19920,State Bank of India,"DEFENCE SERVICES BRANCH, COLABA",400002552,SBIN0061183,"DEFENCE SERVICES BRANCH, COLABA   999999",,,0,,,,,
19917,State Bank of India,TUMKUR,572002101,SBIN0003917,TUMKUR   999999,,,0,,,,,
19918,State Bank of India,"SAHKARI JIN ROAD,HIMMATNAGAR",383002005,SBIN0018811,"SAHKARI JIN ROAD,HIMMATNAGAR   999999",,,0,,,,,
19614,STATE BANK OF INDIA ENACH,"CITY BRANCH, MANENDRAGARH",497002102,SBIN0018776,"CITY BRANCH, MANENDRAGARH   999999",,,0,,,,,
111,STATE BANK OF INDIA_452002038_SBIN0030020,INDORE,452002038,SBIN0030020,"CLOTH MARKET INDORE  37,SITLAMATA BAZAR  CLOTH MARKET INDORE -452002 452002",INDORE,1E+15,0,,,,,
137,STATE BANK OF MYSORE,LADY CURZON ROAD,560006026,SBMY0040016,LADY CURZON ROAD BANGALORE BANGALORE 560001,BANGALORE,1E+15,0,,,,,
267,STATE BANK OF MYSORE,HUBLI,580006004,SBMY0040493,HUBLI   580029,KARNATAKA,1E+15,0,,,,,
8597,Surat People's Co-operative Bank,SUMUL DAIRY ROAD,395251015,SPCB0251014,SUMUL DAIRY ROAD   999999,,,0,,,,,
14177,Surat People's Co-operative Bank,SAGRAMPURA,395251003,SPCB0251002,SAGRAMPURA   999999,,,0,,,,,
5953,Suryoday Small Finance Bank,CENTRAL BACK OFFICE,400757502,SURY0BK0000,CENTRAL BACK OFFICE   999999,,,0,,,,,
5663,Suryoday Small Finance Bank,BELAPUR,400757002,SURY0000011,BELAPUR   999999,,,0,,,,,
664,SVC CO- OPERATIVE BANK LTD,SANTACRUZ BRANCH,400089086,SVCB0000132,PODDAR ROAD  SHOP NO 1 AND 2  GANGA VIHAR 400054,MUMBAI,1E+15,0,,,,,
729,SVC CO-OPERATIVE BANK LTD,JAYSINGHPUR,416089152,SVCB0000204,"GANDHI CHOWK, STATION ROAD, JAYSINGHPUR KOLHAPUR 416101",KOLHAPUR,1E+15,0,,,,,
414,SVC CO-OPERATIVE BANK LTD,DOMBIVALI ,400089071,SVCB0000081,"PHADKE ROAD BRANCH GROUND FLOOR SHOP NO 6,7,8 PITRE BLDG PHADKE ROAD  DOMBIVALI EAST 421201",DOMBIVALI,1E+15,0,,,,,
476,SVC CO-OPERATIVE BANK LTD,BANASWADI BANGLORE,560089021,SVCB0000174,BRANCH NO 2C 742 HRBR LAYOUT 1ST BLOCK BANASWADI BANGLORE  560043,BANGLORE,1E+15,0,,,,,
1836,SVC CO-OPERATIVE BANK LTD ,FARIDABAD,110089004,SVCB0000252,"PLOT NO 1A/260, NEELAM BATA ROAD NIT, NEAR KOTWALL  121001",FARIDABAD,0,0,,,,,
496,SYNDICATE BANK,VILE PARLE BRANCH MUMBAI,400025107,SYNB0005537,VILE PARLE BRANCH  MUMBAI  400056,MUMBAI,1E+15,0,,,,,
445,SYNDICATE BANK,BANGLORE,560025018,SYNB0000458,MAIN ROAD GANGANAGAR  BANGLORE  560032,BANGLORE,1E+15,0,,,,,
291,SYNDICATE BANK ,MUMBAI,400025007,SYNB0005045,SV P RD  BORIWALI   400092,MUMBAI,1E+15,0,,,,,
15,SYNDICATE BANK ,PALADI,380025013,SYNB0007007,PALADI AHEMDABAD AHEMDABAD 380006,AHEMDABAD,1E+15,0,,,,,
67,SYNDICATE BANK,KARKALA,575025042,SYNB0000114,A S ROAD KARKALA   574104,KARKALA,1E+15,0,,,,,
699,SYNDICATE BANK,DELHI ,110025333,SYNB0009186,MAYUR VIHAR PHASE  DELHI BRANCH   110091,DELHI ,1E+15,0,,,,,
597,SYNDICATE BANK,MUMBAI DANA BUNDER,400025013,SYNB0005007,"DANA BUNDER, MUMBAI  400009",MUMBAI,1E+15,0,,,,,
1489,TA adjustment control bank,Dummy,999999999,HDFC0009428,Dummy   999999,,,0,,,,,
1790,TAMILNAD MERCANTILE BANK,INDORE BRANCH,452060001,TMBL0000444,2/1 SOUTH TUKOGANJ  MANAV TRADE CENTRE  452001,INDORE ,0,0,,,,,
3266,Tamilnad Mercantile Bank,COIMBATORE-R.S.PURAM,641060006,TMBL0000136,COIMBATORE-R.S.PURAM   999999,,,0,,,,,
6736,Tamilnad Mercantile Bank,GANDHINAGAR,380060003,TMBL0000440,GANDHINAGAR   999999,,,0,,,,,
14092,Tamilnad Mercantile Bank,JAIPUR,302060002,TMBL0000475,JAIPUR   999999,,,0,,,,,
15329,Tamilnad Mercantile Bank,TIRUPATHI,517060002,TMBL0000170,TIRUPATHI   999999,,,0,,,,,
18103,Tamilnad Mercantile Bank,SIVAKASI,626060002,TMBL0000003,SIVAKASI   999999,,,0,,,,,
17900,Tamilnad Mercantile Bank,MADURAI-SIMMAKKAL,625060003,TMBL0000093,MADURAI-SIMMAKKAL   999999,,,0,,,,,
17340,Tamilnad Mercantile Bank,VANDIYUR,625060028,TMBL0000354,VANDIYUR   999999,,,0,,,,,
16911,Tamilnad Mercantile Bank,DHARAVI MUMBAI,400060009,TMBL0000233,DHARAVI MUMBAI   999999,,,0,,,,,
12062,Tamilnad Mercantile Bank,BAPATLA,522060302,TMBL0000443,BAPATLA   999999,,,0,,,,,
12557,Tamilnad Mercantile Bank,MUMBAI - SION,400060005,TMBL0000168,MUMBAI - SION   999999,,,0,,,,,
13783,Tamilnad Mercantile Bank,MATTAKADAI,627060065,TMBL0000434,MATTAKADAI   999999,,,0,,,,,
18865,Tamilnad Mercantile Bank,CHEMBUR-MUMBAI,400060008,TMBL0000218,CHEMBUR-MUMBAI   999999,,,0,,,,,
19628,TAMILNAD MERCANTILE BANK LIMITED,CHENNAI-PERAMBUR,600060009,TMBL0000157,CHENNAI-PERAMBUR   999999,,,0,,,,,
5366,TAMILNAD MERCANTILE BANK LIMITED,VIRUDHUNAGAR,626060302,TMBL0000004,VIRUDHUNAGAR   999999,,,0,,,,,
3911,TAMILNAD MERCANTILE BANK LIMITED,KARAIKUDI,630060002,TMBL0000127,KARAIKUDI   999999,,,0,,,,,
3574,TAMILNAD MERCANTILE BANK LTD,AHMEDABAD BRANCH,380060002,TMBL0000113,1-B WALL STREET ELLIS BRIDGE    380006,AHMEDABAD,0,0,,,,,
86,TAMILNAD MERCANTILE BANK LTD,SURAT,395060002,TMBL0000119,     ,,,0,,,,,
244,TAMILNAD MERCANTILE BANK LTD,SECUNDERABAD,500060003,TMBL0000141,101-102 CHENOY TRADE CENTRE PARK LANE SECUNDERABAD 500003,SECUNDERABAD,1E+15,0,,,,,
240,TAMILNAD MERCANTILE BANK LTD,MANDVI,400060002,TMBL0000066,92 HEM PRAKASH GROUND FLOOR KAZI SYED STREET  MANDVI 400003,MUMBAI,1E+15,0,,,,,
546,TAMILNAD MERCANTILE BANK LTD,VASHI NAVI MUMBAI,400060003,TMBL0000117,VASHI NAVI MUMBAI PLOT NO 179 BANKING COMPLEX BLDG APMC MARKET SECTOR 19  400705,NAVI MUMBAI,1E+15,0,,,,,
1337,TEXTILE TRADERS CO-OP BANK LTD ,OM CENTRE,380131004,HDFC0CTTCBL,OM CENTRE OPP SHRADDHA AUTOMOBILES  380015,AHMEDABAD,0,0,,,,,
804,THE A P MAHESH CO-OPERATIVE URBAN BANK LTD,HIMAYATNAGAR BRANCH,500142008,APMC0000008,"3-5-886,LIND FLOOR OLD MLA QTRS HYDERABAD 500029",HYDERABAD,1E+15,0,,,,,
15956,THE AHMEDABAD MERCANTILE CO OPERATIVE BANK LTD,AMBAWADI BRANCH,380066010,AMCB0660010,AMBAVADI    380015,AHMEDABAD,0,0,,,,,
593,THE AHMEDABAD MERCANTILE CO-OP BANK LTD,AHMEDABAD,380066020,AMCB0660020,"AYOJANNAGAR BR. 107, SHANGRILA ARCADE, NR. SHAYMAL CROSSING,  AHMEDABAD 380015",AHMEDABAD,1E+15,0,,,,,
1075,THE AHMEDABAD MERCANTILE CO-OPERATIVE BANK LTD,"NAVRANGPURA,AHMEDABAD",380066016,AMCB0660016,NAVRANGPURA AMCO HOUSE  380009,,0,0,,,,,
816,THE AKOLA JANATA COMMERCIAL CO-OPERATIVE  BANK LTD,AURANGABAD BRANCH,431364003,AKJB0000030,Aakashwani chowk jalna road aurangabad  431001,AURANGABAD ,1E+15,0,,,,,
6,THE BHARAT CO-OP BANK (MUMBAI) LTD,BHANDUP,400112003,BCBM0000003,GAUTAM UDYOG BHAVAN MUMBAI MUMBAI 400078,BHANDUP,1E+15,0,,,,,
426,THE BHARAT CO-OP BANK LTD,MUMBAI,400112008,BCBM0000008,ANDHERI W BRANCH NEW LINK ROAD MUMBAI  MUMBAI   400053,MUMBAI ,1E+15,0,,,,,
733,THE COSMOS CO.OP BANK LTD,GOKHALENAGAR BRANCH PUNE,411164005,COSB0000003,GOKHALENAGAR BRANCH PUNE   411016,PUNE,1E+15,0,,,,,
527,THE DECCAN MERCHANTS CO OP BANK LTD,GHATKOPAR EAST,400071009,IBKL0501DMC,220 MANI APRT RAMNARAYAN NARKAR ROAD  ODIAN CINEMAROAD GHATKOPAR E MUMBAI 400077,MUMBAI,1E+15,0,,,,,
817,THE FEDERAL BANK LIMITED,MUMBAI FORT,400049005,FDRL0001099,MUMBAI   400001,MUMBAI,1E+15,0,,,,,
1152,THE FEDERAL BANK LIMITED,NEHRU PLACE,110049005,FDRL0001302,NEW DELHI NEHRU PLACE  110019,NEW DELHI,0,0,,,,,
379,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED.,MUMBAI,400039009,HSBC0400002,52/60 MAHATMA GANDHI ROAD  MUMBAI   400001,MUMBAI,1E+15,0,,,,,
645,THE KALUPUR COMMERCIAL CO OPERATIVE  BANK  LTD,S M ROAD BRANCH,380126005,KCCB0SMR007,VASANT RAJAB SOCIETY NR RACHANA SOCIETY  SETELLITE ROAD 380015,AHMEDABAD,1E+15,0,,,,,
4775,THE KALUPUR COMMERCIAL CO-OP BANK,SWASTIK CHAR RASTA BRANCH ,380126020,KCCB0SCR023,SWASTIK CHAR RASTA BRANCH    380009,AHMEDABAD ,0,0,,,,,
1138,The Kalupur Commercial Co-op Bank Ltd,PANCHVATI BRANCH,380126011,KCCB0PCV013,SUN POINT  SHANTI SADAN SOCIETY  380006,AHMEDABAD,0,0,,,,,
732,THE KALUPUR COMMERCIAL CO-OPERATIVE BANK LIMITED,VASNA BRANCH,380126019,KCCB0VSN020,NEAR RATNASAGAR FLATS KESARLYAJI CHAR RASTA VASNA 380007,AHMEDABAD,1E+15,0,,,,,
424,THE KALUPUR COMMERCIAL CO-OPERATIVE BANK LIMITED,AHMEDABAD,380126008,KCCB0ASR010,ASHRAM ROAD BRANCH KALUPUR BANK BHAVAN NR INCOME TAX CIRCLE ASHRAM ROAD  AHMEDABAD 380014,AHMEDABAD,1E+15,0,,,,,
708,THE KALUPUR COMMERCIAL CO-OPERATIVE BANK LTD,VASTRAPUR BRANCH,380126013,KCCB0VSR015,HIMALAYA ARCADE OPP VASTRAPUR LAKE AHMEDABAD 380015,AHMEDABAD,1E+15,0,,,,,
692,THE KALUPUR COMMERCIAL CO-OPRATIVE BANK LTD,OLD PADRA ROAD,390126002,KCCB0VDD024,"54, PUNITNAGAR SOCIETY, OPP. VACCINE INSTITUTE, OLD PADRA ROAD, 390007",VADODARA,1E+15,0,,,,,
388,THE KALYAN JANATA SAHAKARI BANK LTD,KALYAN,400367002,KJSB0000002,MAIN BRANCH GAYAN SAMAJ  TILAK CHOWK KALYAN (W) 421301,KALYAN,1E+15,0,,,,,
394,THE KARUR VYSYA BANK LIMITED,CHEMBUR,400053009,KVBL0002112,CHEMBUR   400071,CHEMBUR,1E+15,0,,,,,
374,THE KARUR VYSYA BANK LIMITED,TAMILNADU,639053003,KVBL0001152,KARUR WEST (I.N.S) 68 ERODE ROAD  L.N.S POST  KARUR  TAMILNADU  639002,TAMILNADU ,1E+15,0,,,,,
466,THE KARUR VYSYA BANK LIMITED,KOLKATA N S ROAD,700053013,KVBL0003114,KOLKAT N S ROAD   700001,KOLKATA,1E+15,0,,,,,
1226,THE KARUR VYSYA BANK LIMITED,TIRUVERUMBUR TRICHY,620053009,KVBL0001624,TIRUVERUMBUR TRICHY THANJAVUR MAIN ROAD  620013,TIRUVERUMBUR ,0,0,,,,,
1727,THE KARUR VYSYA BANK LIMITED,HYDERABAD ABIDS,500053007,KVBL0001443,HYDERABAD ABIDS ANAND COMPLEX  500001,HYDERABAD ,0,0,,,,,
182,THE KARUR VYSYA BANK LTD,KARUR,639053005,KVBL0001143,THINNAPPA CHETTY 37 PRADHACKSHNAM KARUR 639001,KARUR,1E+15,0,,,,,
2640,THE MEHSANA URBAN CO-OP BANK LTD,SURAT,395313002,MSNU0000021,"GROUND FLOOR, CITY CENTRE,  NR SOSYO CIRCLE, UDHANA MAGDALLA ROAD  395002","SURAT,GUJARAT",0,0,,,,,
10384,THE MEHSANA URBAN CO-OP BANK LTD,AHMEDABAD,380313013,MSNU0000051,BOPAL CROSS RD AMBIL   380058,AHMEDABAD,0,0,,,,,
19116,"THE NASIK MERCHANTS CO-OP BANK LTD., NASHIK",MHASRUL BRANCH,422369034,NMCB0000073,"NEAR HOTEL SHIVA, AAKASH , PETROL PUMP, DINDORI ROAD, MHASRUL  422004",MAHARASHTRA,0,0,,,,,
2162,THE NAVNIRMAN CO-OP BANK LTD,NARODA ROAD BRANCH,380139006,NVNM0000006,KRISHNA GOPAL ESTATE FORGE & BLOWER COMPOUND NARODA ROAD 380025,AHMEDABAD,0,0,,,,,
2547,THE NAWANAGAR CO-OPERATIVE BANK LTD,UDHYOGNAGAR BRANCH,361621002,TNCB0000003,OPP PRANAMI SCHOOL HIRJI MISTRY ROAD  361004,JAMNAGAR,0,0,,,,,
157,THE RATNAKAR BANK LTD,MUMBAI,400176003,RATN0000053,MUMBAI   400067,MUMBAI,1E+15,0,,,,,
290,THE RATNAKAR BANK LTD,KOLKATA,700176003,RATN0000167,GRN FLR HORIZON BLDG 57 JAWAHAR LAL NEHRU RD  KOLKATTA 700071,KOLKATTA,1E+15,0,,,,,
87,THE RATNAKAR BANK LTD,BELGAUM,590176002,RATN0000024,     ,,,0,,,,,
553,THE RATNAKAR BANK LTD,THAPAR HOUSE KOLKATA,700176002,RATN0000161,1 ST FLR THAPAR HOUSE KOLKATA 25 BRABOURNE ROAD 700001,KOLKATA,1E+15,0,,,,,
9452,THE RATNAKAR BANK LTD,ANDHERI BRANCH,400176024,RATN0000159,GROUND FLOOR GHANSHYAM  CHAMBERS PLOT NO B 12 LINK ROAD  OPP CITY MALL  400053,MUMBAI,0,0,,,,,
225,THE ROYAL BANK OF SCOTLAND,MUMBAI,30000,ABNA0100310,BRADY HOUSE 14 VEER NARIMAN ROAD FORT  400023,MUMBAI,1E+15,0,,,,,
416,THE SARASWAT CO-OPERATIVE BANK LTD,PUNE,411088003,SRCB0000038,"TILAK ROAD BRANCH 991, SHUKRAWAR PETH, TILAK ROAD, PUNE  411002",PUNE,1E+15,0,,,,,
417,THE SARASWAT CO-OPERATIVE BANK LTD,MUMBAI,400088012,SRCB0000012,"JUHU MADHUSAGAR N S ROAD NO 13 NEAR JUHU CHURCH, MUMBAI-400049   400049",MUMBAI,1E+15,0,,,,,
18501,THE SARASWAT CO-OPERATIVE BANK LTD,GIRGAUM,400088029,SRCB0000002,"MADHUKOSH, S.V. SOVANI PATH, GIRGAUM, MUMBAI  400004",MUMBAI,0,0,,,,,
390,THE SHAMRAO VITHAL CO OP BANK LTD,DADAR EAST,400089073,SVCB0000083,DADAR (EAST)  MUMBAI   400014,DADAR,1E+15,0,,,,,
415,THE SHAMRAO VITHAL CO-OP BANK LTD,SANTACRUZ WEST,400089008,SVCB0000008,8/1 SARASWAT COLONY TALMAKI ROAD OFF LINKING ROAD SATTACRUZ WEST MUMBAI 400054,MUMBAI,1E+15,0,,,,,
7,THE SOUTH INDIAN BANK,NARIMAN POINT,400059005,SIBL0000194,NARIMAN POINT MUMBAI MUMBAI 400021,NARIMAN POINT,1E+15,0,,,,,
3871,THE SOUTH INDIAN BANK LIMIED,AMBATTUR ,600059042,SIBL0000912,AMBATTUR  CHENNAI  600098,CHENNAI,0,0,,,,,
377,THE SOUTH INDIAN BANK LIMITED,UDHNA SURAT ,395059003,SIBL0000650,UDHNA SURAT  GUJRAT  394210,GUJRAT,1E+15,0,,,,,
619,THE SOUTH INDIAN BANK LIMITED,"CHANDNI CHOWK, DELHI",110059004,SIBL0000221,"THE SOUTH INDIAN BANK LIMITED,  CHANDNI CHOWK, DELHI  110006",DELHI,1E+15,0,,,,,
364,THE SOUTH INDIAN BANK LTD,GOREGAON MUMBAI,400059007,SIBL0000352,GREATER MUMBAI  GOREGAON WEST   400062,GOREGAON ,1E+15,0,,,,,
237,THE SOUTH INDIAN BANK LTD,BURRA BAZAR,700059003,SIBL0000223,BURRA BAZAR KOLKATA WEST BENGAL 700007,KOLKATA,1E+15,0,,,,,
15877,"THE SURAT PEOPLE'S CO-OP, BANK LTD",TIMALIYAWAD,395251020,SPCB0251019,VASUDHARA BHAVAN   395007,"TIMALIAWAD, SURAT",0,0,,,,,
840,THE SURAT PEOPLE'S CO-OP. BANK LTD,SURAT,395251013,SPCB0251012,"BHATAR KRISNA COMPLEX, BHATAR ROAD  395001",SURAT,1E+15,0,,,,,
345,THE ZOROASTRIAN CO OPERATIVE BANK LTD ,SURAT,395693005,ZCBL0000105,SURAT   395007,SURAT,1E+15,0,,,,,
560,TJSB SAHAKARI BANK LTD,THANE WEST,400109003,TJSB0000003,ANANT LAXMI CHAMBERS SHIVAJI NAGAR OFF GOKHALE ROAD  THANE WEST 400602,THANE,1E+15,0,,,,,
824,TJSB SAHAKARI BANK LTD,THANE,400109002,TJSB0000002,"MADHUMALTI, VEER SAVARKAR PATH THANE WEST  400601",THANE,0,1,,,,,
666,UCO BANK,GOREGAON-MUMBAI,400028013,UCBA0000683,SHOP 2-3-4 S V ROAD GOREGAON W MUMBAI 400062,MUMBAI,1E+15,0,,,,,
950,UCO BANK,BARODA,390028006,UCBA0000618,AJWA ROAD-BARODA KUNVER SADAN  390019,MUMBAI,0,0,,,,,
